compound,auid,aurl,spacegroup_relax,Pearson_symbol_relax,species,spinD,Egap,agl_thermal_expansion_300K,agl_debye,enthalpy_formation_atom,natoms,volume_cell,ael_bulk_modulus_vrh,ael_poisson_ratio,ael_shear_modulus_vrh,ael_youngs_modulus_vrh,agl_thermal_conductivity_300K
C4Rb4,aflow:d268f19fce06e65d,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CRb_sv/256,225,cF8,"['C', 'Rb']","[1.208, 1.208, 1.208, 1.208, 0.075, 0.075, 0.075, 0.075]",,,,2.30427,8,272.058,,,,,
C4Sc4,aflow:fd5c5403ef4e4a93,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSc_sv/256,225,cF8,"['C', 'Sc']","[0, 0, 0, 0, 0, 0, 0, 0]",,,,-0.140642,8,102.9,,,,,
C4Si4,aflow:319f5cc871cdde67,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSi/195,225,cF8,"['C', 'Si']","[0, 0, 0, 0, 0, 0, 0, 0]",,,,0.534996,8,66.629,,,,,
C4Ta4,aflow:e8311f34901609fe,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CTa_pv/256,225,cF8,"['C', 'Ta']","[0, 0, 0, 0, 0, 0, 0, 0]",,,,-0.581093,8,89.9837,,,,,
C4Ti4,aflow:7d10363a8ae5686b,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CTi_sv/195,225,cF8,"['C', 'Ti']","[0, 0, 0, 0, 0, 0, 0, 0]",,,,-0.818735,8,81.6167,,,,,
C4Ti4,aflow:f614a00eb911e953,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CTi_sv/256,225,cF8,"['C', 'Ti']","[0, 0, 0, 0, 0, 0, 0, 0]",,,,-0.818779,8,81.6156,,,,,
C4V4,aflow:82360f459e61253c,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CV_sv/256,225,cF8,"['C', 'V']","[0, 0, 0, 0, 0, 0, 0, 0]",,,,-0.418783,8,72.1618,,,,,
C4Y4,aflow:b8bb8f2e6d537290,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CY_sv/256,225,cF8,"['C', 'Y']","[0, 0, 0, 0, 0, 0, 0, 0]",,,,0.0373582,8,132.172,,,,,
C4Y4,aflow:df32e24f6421a3aa,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CY_sv/195,225,cF8,"['C', 'Y']","[0, 0, 0, 0, 0, 0, 0, 0]",,,,0.0397724,8,132.198,,,,,
C4Zr4,aflow:318ab546041231b8,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CZr_sv/195,225,cF8,"['C', 'Zr']","[0, 0, 0, 0, 0, 0, 0, 0]",,,,-0.812778,8,105.471,,,,,
C4Zr4,aflow:6a86662056223701,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CZr_sv/4,225,cF8,"['C', 'Zr']","[0, 0, 0, 0, 0, 0, 0, 0]",,,,-0.812776,8,105.413,,,,,
C4Zr4,aflow:c1d98b81a61a0070,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CZr_sv/256,225,cF8,"['C', 'Zr']","[0, 0, 0, 0, 0, 0, 0, 0]",,,,-0.812574,8,105.469,,,,,
C8Cr8,aflow:e83abaf44bac1aa0,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CCr_pv/AB_cF64_227_cd_e-001.AB,225,cF8,"['C', 'Cr']","[-0.115, -0.115, -0.115, -0.115, -0.115, -0.115, -0.115, -0.115, 1.364, 1.364, 1.364, 1.364, 1.364, 1.364, 1.364, 1.364]",,,,0.158124,16,138.125,,,,,
C8Hf8,aflow:3158d4e95d222094,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CHf_pv/AB_cF64_227_cd_e-001.AB,225,cF8,"['C', 'Hf']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,-0.946631,16,201.135,,,,,
C8Mn8,aflow:5a6d104b3953086b,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CMn_pv/AB_cF64_227_cd_e-001.AB,225,cF8,"['C', 'Mn']","[-0.139, -0.139, -0.139, -0.139, -0.139, -0.139, -0.139, -0.139, 2.012, 2.012, 2.012, 2.012, 2.012, 2.012, 2.012, 2.012]",,,,0.309436,16,135.783,,,,,
C8Mo8,aflow:f69e3fdd18342b74,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CMo_pv/AB_cF64_227_cd_e-001.AB,225,cF8,"['C', 'Mo']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,0.213787,16,168.402,,,,,
C8Nb8,aflow:febb68e476b77e4d,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CNb_sv/AB_cF64_227_cd_e-001.AB,225,cF8,"['C', 'Nb']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,-0.544768,16,180.403,,,,,
C8Sc8,aflow:403d76d901c46939,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSc_sv/AB_cF64_227_cd_e-001.AB,225,cF8,"['C', 'Sc']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,-0.142041,16,205.805,,,,,
C8Ta8,aflow:d9d906b440b97660,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CTa_pv/AB_cF64_227_cd_e-001.AB,225,cF8,"['C', 'Ta']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,-0.586216,16,179.952,,,,,
C8Ti8,aflow:2246c9919e854e15,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CTi_sv/ICSD_618950.AB,225,cF8,"['C', 'Ti']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,-0.818546,16,163.233,,,,,
C8Ti8,aflow:9ae6f8178d99d037,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/C1Ti1_ICSD_618950,225,cF8,"['C', 'Ti']","[0, 0]",0.0,,,,16,170.733,,,,,
C8W8,aflow:533a769bbd0500b1,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CW_pv/AB_cF64_227_cd_e-001.AB,225,cF8,"['C', 'W']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,0.323987,16,169.27,,,,,
C8Y8,aflow:87862b4655986107,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CY_sv/AB_cF64_227_cd_e-001.AB,225,cF8,"['C', 'Y']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,0.0367497,16,264.445,,,,,
C8Zr8,aflow:ed13bcd87f99c01a,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CZr_sv/AB_cF64_227_cd_e-001.AB,225,cF8,"['C', 'Zr']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,-0.812065,16,210.793,,,,,
