compound,auid,aurl,spacegroup_relax,Pearson_symbol_relax,species,spinD,Egap,agl_thermal_expansion_300K,agl_debye,enthalpy_formation_atom,natoms,volume_cell,ael_bulk_modulus_vrh,ael_poisson_ratio,ael_shear_modulus_vrh,ael_youngs_modulus_vrh,agl_thermal_conductivity_300K
C1Y1,aflow:9e2da810bd4f6d2e,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CY_sv/720.BA,225,cF8,"['C', 'Y']","[0, 0]",,,,0.0365415,2,33.0571,,,,,
C1Zn1,aflow:17cb7abd40129e04,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CZn/720.AB,225,cF8,"['C', 'Zn']","[0, 0]",,,,1.64964,2,21.3177,,,,,
C1Zn1,aflow:217a6e466b8990d7,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CZn/201,225,cF8,"['C', 'Zn']","[0, 0]",,,,1.64964,2,21.3177,,,,,
C1Zn1,aflow:7849839d99bed0b5,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CZn/720.BA,225,cF8,"['C', 'Zn']","[0, 0]",,,,1.64964,2,21.3174,,,,,
C1Zn1,aflow:a365464a2a371255,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CZn/4,225,cF8,"['C', 'Zn']","[0, 0]",,,,1.64965,2,21.3229,,,,,
C1Zr1,aflow:139a4974beb024ec,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CZr_sv/ICSD_22264.AB,225,cF8,"['C', 'Zr']","[0, 0]",,,,-0.812487,2,26.351,,,,,
C1Zr1,aflow:196e8a1e0249f742,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CZr_sv/720.AB,225,cF8,"['C', 'Zr']","[0, 0]",,,,-0.812487,2,26.3505,,,,,
C1Zr1,aflow:2d34e17f5c983d0d,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CZr_sv/ICSD_658395.AB,225,cF8,"['C', 'Zr']","[0, 0]",,,,-0.812487,2,26.3505,,,,,
C1Zr1,aflow:32da3360c9350611,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CZr_sv/ICSD_180599.AB,225,cF8,"['C', 'Zr']","[0, 0]",,,,-0.812487,2,26.351,,,,,
C1Zr1,aflow:76e9f97c3614e253,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CZr_sv/720.BA,225,cF8,"['C', 'Zr']","[0, 0]",,,,-0.812487,2,26.351,,,,,
C1Zr1,aflow:7ca0fe0542dac41b,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CZr_sv/ICSD_159874.AB,225,cF8,"['C', 'Zr']","[0, 0]",,,,-0.812487,2,26.351,,,,,
C1Zr1,aflow:7dc8ce524d17e0a9,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CZr_sv/201,225,cF8,"['C', 'Zr']","[0, 0]",,2.19512e-05,675.947,-0.812487,2,26.3505,217.05,0.209052,156.693,378.901,67.4176
C1Zr1,aflow:adaff3187a25ec87,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CZr_sv/ICSD_181094.AB,225,cF8,"['C', 'Zr']","[0, 0]",,,,-0.812455,2,26.3457,,,,,
C1Zr1,aflow:e6faac995f3e7356,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CZr_sv/ICSD_658333.AB,225,cF8,"['C', 'Zr']","[0, 0]",,,,-0.812487,2,26.3505,,,,,
C2Ca2,aflow:0a7e96f695c2615c,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CCa_sv/196,225,cF8,"['C', 'Ca']","[0.814, 0.814, 0.135, 0.135]",,,,1.13104,4,73.8455,,,,,
C2Ca2,aflow:44f6c5e523c366e3,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CCa_sv/197,225,cF8,"['C', 'Ca']","[0.814, 0.814, 0.135, 0.135]",,,,1.13123,4,73.8482,,,,,
C2Ca2,aflow:610fa7e18338c4da,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CCa_sv/20,225,cF8,"['C', 'Ca']","[0.815, 0.815, 0.135, 0.135]",,,,1.13167,4,73.8341,,,,,
C2Ca2,aflow:889b2203aab52f32,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CCa_sv/71,225,cF8,"['C', 'Ca']","[0.814, 0.814, 0.135, 0.135]",,,,1.13128,4,73.8278,,,,,
C2Ca2,aflow:90fe129209b882d2,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CCa_sv/77,225,cF8,"['C', 'Ca']","[0.816, 0.816, 0.135, 0.135]",,,,1.13142,4,73.8516,,,,,
C2Ca2,aflow:eedc01c26981e25f,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CCa_sv/14,225,cF8,"['C', 'Ca']","[0.814, 0.814, 0.135, 0.135]",,,,1.13128,4,73.8477,,,,,
C2Cd2,aflow:a99578f894f05c12,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CCd/77,225,cF8,"['C', 'Cd']","[0, 0, 0, 0]",,,,1.97681,4,57.1881,,,,,
C2Cd2,aflow:f5944b51ff62fae0,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CCd/20,225,cF8,"['C', 'Cd']","[0, 0, 0, 0]",,,,1.97784,4,57.1917,,,,,
C2Cr2,aflow:639cc4782c24eb51,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CCr_pv/119,225,cF8,"['C', 'Cr']","[-0.119, -0.119, 1.447, 1.447]",,,,0.159307,4,34.6475,,,,,
C2Fe2,aflow:1872df32b6410aec,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CFe_pv/448,225,cF8,"['C', 'Fe']","[0, 0, 0, 0]",,,,0.598168,4,31.8429,,,,,
C2Fe2,aflow:303953a0dc391155,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CFe_pv/447,225,cF8,"['C', 'Fe']","[0, 0, 0, 0]",,,,0.59817,4,31.8428,,,,,
C2Fe2,aflow:329fe0f42f8ad6c7,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CFe_pv/71,225,cF8,"['C', 'Fe']","[0, 0, 0, 0]",,,,0.598132,4,31.852,,,,,
C2Fe2,aflow:8d2090c8a67ec61d,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CFe_pv/20,225,cF8,"['C', 'Fe']","[0, 0, 0, 0]",,,,0.598219,4,31.8563,,,,,
C2Fe2,aflow:94fb988bc694e55a,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CFe_pv/14,225,cF8,"['C', 'Fe']","[0, 0, 0, 0]",,,,0.598263,4,31.8514,,,,,
C2Fe2,aflow:a2e3cd3e44cae635,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CFe_pv/197,225,cF8,"['C', 'Fe']","[0, 0, 0, 0]",,,,0.598075,4,31.8509,,,,,
C2Fe2,aflow:cebc300a72095f21,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CFe_pv/119,225,cF8,"['C', 'Fe']","[0, 0, 0, 0]",,,,0.598323,4,31.8423,,,,,
C2Ga2,aflow:076b845d20d8c174,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CGa_h/14,225,cF8,"['C', 'Ga']","[0, 0, 0, 0]",,,,1.21505,4,42.4522,,,,,
C2Ga2,aflow:c94b9007fc61b3a1,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CGa_h/77,225,cF8,"['C', 'Ga']","[0, 0, 0, 0]",,,,1.21433,4,42.3304,,,,,
C2Ge2,aflow:17f4808b7d951733,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CGe_h/77,225,cF8,"['C', 'Ge']","[0, 0, 0, 0]",,,,1.28033,4,42.2161,,,,,
C2Ge2,aflow:3f85cdc3bec4eea1,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CGe_h/447,225,cF8,"['C', 'Ge']","[0, 0, 0, 0]",,,,1.28348,4,42.246,,,,,
C2Ge2,aflow:53bc980e1eb57316,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CGe_h/20,225,cF8,"['C', 'Ge']","[0, 0, 0, 0]",,,,1.2811,4,42.3384,,,,,
C2Ge2,aflow:6afe56a4ea8f9f74,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CGe_h/448,225,cF8,"['C', 'Ge']","[0, 0, 0, 0]",,,,1.28351,4,42.2209,,,,,
C2Hf2,aflow:01d96dc96519d55c,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CHf_pv/77,225,cF8,"['C', 'Hf']","[0, 0, 0, 0]",,,,-0.947689,4,50.2449,,,,,
C2Hf2,aflow:09ab9dc5fa979be7,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CHf_pv/119,225,cF8,"['C', 'Hf']","[0, 0, 0, 0]",,,,-0.94735,4,50.2944,,,,,
C2Hf2,aflow:2b14cf71a7951ed1,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CHf_pv/197,225,cF8,"['C', 'Hf']","[0, 0, 0, 0]",,,,-0.950431,4,50.3197,,,,,
C2Hf2,aflow:389d107fac096514,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CHf_pv/447,225,cF8,"['C', 'Hf']","[0, 0, 0, 0]",,,,-0.947798,4,50.2609,,,,,
C2Hf2,aflow:715ce044238d8935,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CHf_pv/196,225,cF8,"['C', 'Hf']","[0, 0, 0, 0]",,,,-0.950347,4,50.3505,,,,,
C2Hf2,aflow:745aecd39a3fec02,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CHf_pv/20,225,cF8,"['C', 'Hf']","[0, 0, 0, 0]",,,,-0.946908,4,50.298,,,,,
C2Hf2,aflow:8b886828ffab0d43,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CHf_pv/14,225,cF8,"['C', 'Hf']","[0, 0, 0, 0]",,,,-0.945205,4,50.3325,,,,,
C2Hf2,aflow:9bf8b7b2aa7dd29b,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CHf_pv/71,225,cF8,"['C', 'Hf']","[0, 0, 0, 0]",,,,-0.950372,4,50.2751,,,,,
C2Hf2,aflow:cb73433ec7351bfc,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CHf_pv/74,225,cF8,"['C', 'Hf']","[0, 0, 0, 0]",,,,-0.946854,4,50.3383,,,,,
C2Hf2,aflow:f93ac81feccdd7ee,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CHf_pv/448,225,cF8,"['C', 'Hf']","[0, 0, 0, 0]",,,,-0.947793,4,50.3042,,,,,
C2Hg2,aflow:5175aff49799ea88,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CHg/119,225,cF8,"['C', 'Hg']","[0, 0, 0, 0]",,,,2.30279,4,59.1734,,,,,
C2Hg2,aflow:9463a184769fad46,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CHg/20,225,cF8,"['C', 'Hg']","[0, 0, 0, 0]",,,,2.29976,4,59.1598,,,,,
C2Hg2,aflow:c202e93e4412439e,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CHg/14,225,cF8,"['C', 'Hg']","[0, 0, 0, 0]",,,,2.30376,4,59.1645,,,,,
C2Hg2,aflow:cf7a175e61cce122,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CHg/448,225,cF8,"['C', 'Hg']","[0, 0, 0, 0]",,,,2.3026,4,59.2062,,,,,
C2In2,aflow:773e804b2fc488c1,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CIn_d/20,225,cF8,"['C', 'In']","[0, 0, 0, 0]",,,,1.49519,4,56.3544,,,,,
C2In2,aflow:adf8ab2d43e8c362,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CIn_d/119,225,cF8,"['C', 'In']","[0, 0, 0, 0]",,,,1.49574,4,56.3398,,,,,
C2In2,aflow:e600a23b1cda40d6,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CIn_d/448,225,cF8,"['C', 'In']","[0, 0, 0, 0]",,,,1.4953,4,56.3411,,,,,
C2In2,aflow:f0f05f8b34dd5e18,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CIn_d/447,225,cF8,"['C', 'In']","[0, 0, 0, 0]",,,,1.4953,4,56.3374,,,,,
C2K2,aflow:230dc98eb5426dc1,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CK_sv/14,225,cF8,"['C', 'K']","[1.219, 1.219, 0.066, 0.066]",,,,2.30599,4,117.982,,,,,
C2K2,aflow:2a9334a23a5531da,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CK_sv/197,225,cF8,"['C', 'K']","[1.219, 1.219, 0.066, 0.066]",,,,2.30601,4,118.005,,,,,
C2K2,aflow:2db2e66de931a385,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CK_sv/448,225,cF8,"['C', 'K']","[1.219, 1.219, 0.066, 0.066]",,,,2.30607,4,117.874,,,,,
C2K2,aflow:6dece7528ec0d7e6,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CK_sv/20,225,cF8,"['C', 'K']","[1.219, 1.219, 0.066, 0.066]",,,,2.30599,4,118.028,,,,,
C2K2,aflow:80d575e6c7693747,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CK_sv/119,225,cF8,"['C', 'K']","[1.219, 1.219, 0.066, 0.066]",,,,2.30599,4,118.011,,,,,
C2K2,aflow:8c1ac9ac5c4a39e5,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CK_sv/71,225,cF8,"['C', 'K']","[1.219, 1.219, 0.066, 0.066]",,,,2.30611,4,117.984,,,,,
C2K2,aflow:8c25ebe0d9efc629,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CK_sv/77,225,cF8,"['C', 'K']","[1.219, 1.219, 0.066, 0.066]",,,,2.30598,4,117.975,,,,,
C2K2,aflow:b22472710e93cd3d,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CK_sv/447,225,cF8,"['C', 'K']","[1.219, 1.219, 0.066, 0.066]",,,,2.30606,4,118.086,,,,,
C2K2,aflow:c37a41a8b4776129,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CK_sv/196,225,cF8,"['C', 'K']","[1.219, 1.219, 0.066, 0.066]",,,,2.30601,4,117.935,,,,,
C2K2,aflow:f6e88640ca0f7a9d,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CK_sv/74,225,cF8,"['C', 'K']","[1.219, 1.219, 0.066, 0.066]",,,,2.306,4,117.921,,,,,
C2Mg2,aflow:33ba4bb2a98a9a29,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CMg_pv/196,225,cF8,"['C', 'Mg']","[0, 0, 0, 0]",,,,1.32389,4,49.3877,,,,,
C2Mg2,aflow:7b3f773da3331c20,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CMg_pv/197,225,cF8,"['C', 'Mg']","[0, 0, 0, 0]",,,,1.32518,4,49.3856,,,,,
C2Mg2,aflow:bde50b7c262c8d62,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CMg_pv/14,225,cF8,"['C', 'Mg']","[0.003, 0.003, 0, 0]",,,,1.32579,4,49.3952,,,,,
C2Mg2,aflow:dbe28badb973057b,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CMg_pv/77,225,cF8,"['C', 'Mg']","[0.004, 0.004, 0, 0]",,,,1.32624,4,49.3732,,,,,
C2Mn2,aflow:0d6d1baf4d261ae4,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CMn_pv/197,225,cF8,"['C', 'Mn']","[-0.14, -0.14, 2.112, 2.112]",,,,0.308829,4,34.1312,,,,,
C2Mn2,aflow:1e6dfe21c47cd622,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CMn_pv/448,225,cF8,"['C', 'Mn']","[-0.141, -0.141, 2.019, 2.019]",,,,0.309429,4,33.9624,,,,,
C2Mn2,aflow:44fd6695de2f4772,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CMn_pv/196,225,cF8,"['C', 'Mn']","[-0.14, -0.14, 2.118, 2.118]",,,,0.309065,4,34.1529,,,,,
C2Mn2,aflow:8db72812f86d21f5,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CMn_pv/14,225,cF8,"['C', 'Mn']","[-0.144, -0.144, 2.067, 2.067]",,,,0.309173,4,34.0516,,,,,
C2Mn2,aflow:92c77174c3690a9b,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CMn_pv/77,225,cF8,"['C', 'Mn']","[-0.143, -0.143, 2.058, 2.058]",,,,0.310319,4,34.0396,,,,,
C2Mn2,aflow:9c2dcf0c740b2593,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CMn_pv/20,225,cF8,"['C', 'Mn']","[-0.14, -0.14, 2.123, 2.123]",,,,0.309837,4,34.1689,,,,,
C2Mn2,aflow:b01b47cc68a9d541,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CMn_pv/119,225,cF8,"['C', 'Mn']","[-0.141, -0.141, 2.074, 2.074]",,,,0.309217,4,34.0647,,,,,
C2Mn2,aflow:bfab11e64c5e4171,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CMn_pv/71,225,cF8,"['C', 'Mn']","[-0.14, -0.14, 2.114, 2.114]",,,,0.308948,4,34.1388,,,,,
C2Mo2,aflow:d5f4eb021a4814d2,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CMo_pv/119,225,cF8,"['C', 'Mo']","[0, 0, 0, 0]",,,,0.214948,4,42.0882,,,,,
C2Nb2,aflow:060ed80564c41004,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CNb_sv/74,225,cF8,"['C', 'Nb']","[0, 0, 0, 0]",,,,-0.544209,4,44.9643,,,,,
C2Nb2,aflow:25e1b79d8760d8a7,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CNb_sv/14,225,cF8,"['C', 'Nb']","[0, 0, 0, 0]",,,,-0.549057,4,45.0754,,,,,
C2Nb2,aflow:491f9544a6590044,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CNb_sv/448,225,cF8,"['C', 'Nb']","[0, 0, 0, 0]",,,,-0.544519,4,45.1527,,,,,
C2Nb2,aflow:5eb44ddd40c67f1f,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CNb_sv/119,225,cF8,"['C', 'Nb']","[0, 0, 0, 0]",,,,-0.544139,4,45.0302,,,,,
C2Nb2,aflow:949b754227969d87,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CNb_sv/71,225,cF8,"['C', 'Nb']","[0, 0, 0, 0]",,,,-0.548568,4,45.1003,,,,,
C2Nb2,aflow:dd0352003ba2c355,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CNb_sv/77,225,cF8,"['C', 'Nb']","[0, 0, 0, 0]",,,,-0.544726,4,45.0106,,,,,
C2Nb2,aflow:f28a67c9eeeb0e09,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CNb_sv/20,225,cF8,"['C', 'Nb']","[0, 0, 0, 0]",,,,-0.54387,4,44.9747,,,,,
C2Pb2,aflow:5ec8c8ab2a536e68,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CPb_d/448,225,cF8,"['C', 'Pb']","[0, 0, 0, 0]",,,,1.81135,4,66.3277,,,,,
C2Pb2,aflow:5f380137dd881c6a,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CPb_d/20,225,cF8,"['C', 'Pb']","[0, 0, 0, 0]",,,,1.80963,4,66.1156,,,,,
C2Pb2,aflow:dffb3aac8bb95e6d,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CPb_d/119,225,cF8,"['C', 'Pb']","[0, 0, 0, 0]",,,,1.8096,4,66.3227,,,,,
C2Pb2,aflow:f43184b6ad0ac1ca,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CPb_d/77,225,cF8,"['C', 'Pb']","[0, 0, 0, 0]",,,,1.81402,4,66.2756,,,,,
C2Rb2,aflow:04f1c251b6808e86,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CRb_sv/71,225,cF8,"['C', 'Rb']","[1.208, 1.208, 0.074, 0.074]",,,,2.30436,4,136.104,,,,,
C2Rb2,aflow:0639a67d14db49eb,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CRb_sv/196,225,cF8,"['C', 'Rb']","[1.209, 1.209, 0.075, 0.075]",,,,2.30218,4,135.879,,,,,
C2Rb2,aflow:0833aa3dcc42548a,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CRb_sv/119,225,cF8,"['C', 'Rb']","[1.208, 1.208, 0.074, 0.074]",,,,2.30427,4,136.136,,,,,
C2Rb2,aflow:3eff9af62de9ee47,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CRb_sv/447,225,cF8,"['C', 'Rb']","[1.208, 1.208, 0.074, 0.074]",,,,2.30416,4,136.078,,,,,
C2Rb2,aflow:6a570386f19ad726,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CRb_sv/77,225,cF8,"['C', 'Rb']","[1.208, 1.208, 0.074, 0.074]",,,,2.30426,4,136.068,,,,,
C2Rb2,aflow:96f5bb32aad385db,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CRb_sv/74,225,cF8,"['C', 'Rb']","[1.208, 1.208, 0.074, 0.074]",,,,2.30427,4,136.085,,,,,
C2Rb2,aflow:b57b46426e2b0f46,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CRb_sv/448,225,cF8,"['C', 'Rb']","[1.208, 1.208, 0.075, 0.075]",,,,2.30429,4,136.036,,,,,
C2Rb2,aflow:b5d9ed5385d3859b,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CRb_sv/14,225,cF8,"['C', 'Rb']","[1.208, 1.208, 0.074, 0.074]",,,,2.30425,4,136.108,,,,,
C2Rb2,aflow:ec784392af1e694c,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CRb_sv/197,225,cF8,"['C', 'Rb']","[1.208, 1.208, 0.074, 0.074]",,,,2.30431,4,136.109,,,,,
C2Sc2,aflow:18e3a4ca764181e4,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSc_sv/14,225,cF8,"['C', 'Sc']","[0.002, 0.002, 0.001, 0.001]",,,,-0.135792,4,51.4882,,,,,
C2Sc2,aflow:48a9c701ec25a8df,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSc_sv/447,225,cF8,"['C', 'Sc']","[0, 0, 0, 0]",,,,-0.141912,4,51.4476,,,,,
C2Sc2,aflow:4a3666c689f30e41,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSc_sv/119,225,cF8,"['C', 'Sc']","[0, 0, 0, 0]",,,,-0.139065,4,51.4734,,,,,
C2Sc2,aflow:6a9a7d74c28b8b2f,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSc_sv/71,225,cF8,"['C', 'Sc']","[0, 0, 0, 0]",,,,-0.138687,4,51.4397,,,,,
C2Sc2,aflow:980a359388e8ca3e,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSc_sv/448,225,cF8,"['C', 'Sc']","[0, 0, 0, 0]",,,,-0.141912,4,51.446,,,,,
C2Sc2,aflow:ba1bb960b115401e,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSc_sv/20,225,cF8,"['C', 'Sc']","[0, 0, 0, 0]",,,,-0.14274,4,51.4357,,,,,
C2Sc2,aflow:dd79c4af611e7dcc,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSc_sv/74,225,cF8,"['C', 'Sc']","[0, 0, 0, 0]",,,,-0.139056,4,51.4753,,,,,
C2Sc2,aflow:f4e33ccb22241045,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSc_sv/196,225,cF8,"['C', 'Sc']","[0, 0, 0, 0]",,,,-0.138746,4,51.4455,,,,,
C2Sc2,aflow:f7a7599c000c4a81,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSc_sv/77,225,cF8,"['C', 'Sc']","[0, 0, 0, 0]",,,,-0.1425,4,51.4546,,,,,
C2Si2,aflow:218d3eb91c1ada0b,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSi/20,225,cF8,"['C', 'Si']","[0, 0, 0, 0]",,,,0.535505,4,33.4161,,,,,
C2Si2,aflow:599c2c2680b0dc4f,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSi/448,225,cF8,"['C', 'Si']","[0, 0, 0, 0]",,,,0.53588,4,33.3643,,,,,
C2Si2,aflow:6b3ba09add70ae7a,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSi/71,225,cF8,"['C', 'Si']","[0, 0, 0, 0]",,,,0.533878,4,33.4113,,,,,
C2Si2,aflow:91b627fbce6a677e,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSi/447,225,cF8,"['C', 'Si']","[0, 0, 0, 0]",,,,0.535879,4,33.3588,,,,,
C2Si2,aflow:bfa9c5c1c9d08d62,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSi/77,225,cF8,"['C', 'Si']","[0, 0, 0, 0]",,,,0.535275,4,33.3161,,,,,
C2Si2,aflow:c1685ee0df37ff6b,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSi/196,225,cF8,"['C', 'Si']","[0, 0, 0, 0]",,,,0.533838,4,33.4096,,,,,
C2Si2,aflow:f30eea1678441288,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSi/119,225,cF8,"['C', 'Si']","[0, 0, 0, 0]",,,,0.534996,4,33.3534,,,,,
C2Sn2,aflow:18a2da2b1ee4a6cd,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSn/448,225,cF8,"['C', 'Sn']","[0, 0, 0, 0]",,,,1.25606,4,55.1926,,,,,
C2Sn2,aflow:26748400b7b5df21,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSn/14,225,cF8,"['C', 'Sn']","[0, 0, 0, 0]",,,,1.25556,4,55.0069,,,,,
C2Sn2,aflow:331ac7b6680dce86,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSn/197,225,cF8,"['C', 'Sn']","[0, 0, 0, 0]",,,,1.25852,4,55.1901,,,,,
C2Sn2,aflow:74ed1f42aa8434ad,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSn/119,225,cF8,"['C', 'Sn']","[0, 0, 0, 0]",,,,1.25396,4,55.235,,,,,
C2Sn2,aflow:9325b7b502e56b54,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSn/447,225,cF8,"['C', 'Sn']","[0, 0, 0, 0]",,,,1.25606,4,55.1911,,,,,
C2Sn2,aflow:95e163d9ccfdf13a,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSn/71,225,cF8,"['C', 'Sn']","[0, 0, 0, 0]",,,,1.25854,4,55.1919,,,,,
C2Sn2,aflow:a5977d42c7dbde7f,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSn/20,225,cF8,"['C', 'Sn']","[0, 0, 0, 0]",,,,1.25683,4,55.3752,,,,,
C2Sn2,aflow:cbcd25e3695174ee,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSn/77,225,cF8,"['C', 'Sn']","[0, 0, 0, 0]",,,,1.25343,4,55.257,,,,,
C2Sn2,aflow:ec50b93cd4027b1b,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSn/196,225,cF8,"['C', 'Sn']","[0, 0, 0, 0]",,,,1.25852,4,55.1855,,,,,
